angle	VV	VH	HV	HH
10.3	-17.52559791189255	-110.8220542255601	-110.8292442919657	-15.01156648731906
10.4	-17.37516899313593	-110.9726743352256	-110.9729262786842	-15.11728830697932
10.5	-17.1925182277494	-111.1084001257267	-111.1149118131232	-15.20453121140611
10.6	-16.98504640069363	-111.24797475845	-111.2555433256364	-15.27164175830982
10.7	-16.76604904078246	-111.3916247358259	-111.3946018407718	-15.3102812889988
10.8	-16.53415112566782	-111.5311217694247	-111.5318183275733	-15.33058107047825
10.9	-16.29980567732641	-111.6666358884991	-111.6667398224701	-15.32944026898303
11	-16.06025393026621	-111.7955697312693	-111.7994483544832	-15.30433298379156
11.1	-15.82100008039839	-111.9203652727477	-111.9296336532585	-15.26148325450496
11.2	-15.59517652871296	-112.0515652061593	-112.0571758210635	-15.18752102687575
11.3	-15.3819343054726	-112.1762715926513	-112.182218378257	-15.07796931150078
11.4	-15.15985628209255	-112.3086926497598	-112.3046748411353	-14.9688066815319
11.5	-14.93841788605494	-112.4233538338118	-112.423417755235	-14.8549936482277
11.6	-14.72952464532656	-112.5531135868012	-112.53960650695	-14.7370341205583
11.7	-14.53080431778534	-112.6578643801151	-112.6518223742725	-14.59003706074845
11.8	-14.34404655661552	-112.7599626078688	-112.7606008918902	-14.42536869867925
11.9	-14.15801899893003	-112.8625385656468	-112.8660683678482	-14.27635831442822
12	-13.98025740255317	-112.9684958400292	-112.9682932541401	-14.12638722653136
12.1	-13.80541408960934	-113.0901975161935	-113.0676395099569	-13.98231675505276
12.2	-13.64523041689533	-113.1745528279555	-113.1619983333247	-13.83948640453647
12.3	-13.49596843322152	-113.258460327149	-113.2528549229527	-13.69709905990167
12.4	-13.3501832823664	-113.3364816378233	-113.3398222080644	-13.55746426579367
12.5	-13.21877975750573	-113.4069773417865	-113.4233180902281	-13.41831804620433
12.6	-13.09099430181469	-113.4920694808385	-113.5036836267219	-13.28497561086431
12.7	-12.97150149995907	-113.5792163705167	-113.5807507917344	-13.13966205758133
12.8	-12.8590176749919	-113.6519165192667	-113.6538576664763	-12.99723534625723
12.9	-12.76119962825028	-113.7100381414551	-113.7228768754838	-12.87229183998533
13	-12.66892292180553	-113.7580269831974	-113.7884056963023	-12.75019422306475
13.1	-12.57513957953272	-113.8523088016237	-113.8526707187786	-12.63753013588307
13.2	-12.49492095741453	-113.9168033930995	-113.9129093073708	-12.5130548223191
13.3	-12.42565196473155	-113.9698636760344	-113.9695761714956	-12.39683675133209
13.4	-12.35894019222514	-114.0228828450061	-114.0235216017947	-12.28758775044386
