angle	VV	VH	HV	HH
24.2	-42.88171108115303	-112.0278089858376	-112.0555194263826	-40.5872897368052
24.3	-40.97777336246288	-103.5580105852541	-103.5659875678118	-40.90920709338491
24.4	-40.00490293906802	-102.9535934808098	-102.9591073230679	-39.31061321651435
24.5	-39.98699169194181	-94.31437270967271	-94.31432627940927	-37.37615370565215
24.6	-41.41490412903333	-95.19944249159207	-95.19882357444436	-36.25149525530961
24.7	-44.29141798051715	-98.17752717638966	-98.17652521063761	-36.13666867170728
24.8	-49.61829088449959	-101.2078411296421	-101.2059616427956	-36.8411785602564
24.9	-55.08154838925249	-97.16621615083665	-97.16474458204898	-38.48993678821257
25	-49.96293762217058	-111.8354666788862	-111.8312100507592	-40.24486364746362
25.1	-46.69094790257772	-102.0605784138319	-102.0550084641543	-40.14765732013239
25.2	-45.12617991544012	-101.2514478484045	-101.2440579413607	-38.46690598235988
25.3	-44.57640542304712	-95.38305662500267	-95.38211812446791	-36.97873506821759
25.4	-44.70399963225884	-100.769358778553	-100.7796075234529	-36.22999833122276
25.5	-45.58454197038599	-93.75196065266877	-93.75260163805353	-36.4089390767916
25.6	-46.73727344296544	-98.27454981901127	-98.28005313980555	-37.51673826579231
25.7	-49.29204269001367	-99.47774014924687	-99.48591556041976	-39.23425903519813
25.8	-53.94045899238723	-101.6695463239473	-101.6814945655624	-40.31309109083345
25.9	-82.18500981960153	-96.67362498834557	-96.67948543288722	-39.53652493879562
26	-52.79623754585327	-106.3834457949765	-106.3907125834909	-38.00973275555721
26.1	-47.24558994591951	-104.610720165431	-104.6080548389848	-37.14883854523529
26.2	-44.7071404084143	-98.23317046546357	-98.23239639043877	-37.13065337917752
26.3	-43.10570867759083	-100.8298176105783	-100.8309229494702	-38.04725716694093
26.4	-43.05861720359325	-98.76757683014586	-98.76667082304051	-40.10427614929273
26.5	-44.08319732519583	-94.02980357323629	-94.02940930170026	-42.86248555189498
26.6	-44.99090629128051	-87.90222715595924	-87.90319601482011	-43.82813067851848
26.7	-45.75148083833879	-101.0200831020005	-101.037911465131	-41.38338033646507
26.8	-43.6182058763459	-91.20062818427037	-91.20675081909417	-39.09123994609657
26.9	-41.62891834360765	-88.30238106968397	-88.3035876144278	-38.09388464163058
27	-40.09291001436995	-87.45753988500786	-87.45958527985543	-38.00447897057505
27.1	-39.52860629309115	-84.99019973121869	-84.99044145562689	-39.25135690036065
27.2	-39.91124219309264	-93.25113090641679	-93.25313080549617	-41.8466058229745
27.3	-41.26959138630007	-89.10197475203489	-89.10151960438726	-45.49619397875755
27.4	-43.51320370822166	-96.83724697083818	-96.83966010775211	-48.75702098835927
27.5	-44.86634579461935	-87.15361634316352	-87.15169112894142	-46.75008900247598
27.6	-43.76596934058341	-91.3539209103771	-91.35717191658847	-43.81667902010164
27.7	-41.54093770971961	-95.95770382533551	-95.95576750670904	-42.30545262344016
27.8	-39.5652294450413	-85.94459751230083	-85.94710286238021	-42.04389420598012
27.9	-39.02628019121094	-89.22859180746892	-89.22527145077039	-42.73220353414171
28	-39.07800461910588	-86.11275976817838	-86.1118586511698	-44.77001897104045
28.1	-40.33289271197602	-96.74243891702879	-96.73509476202126	-48.11236536429489
28.2	-42.16679265614582	-93.54843960053599	-93.54618237522882	-52.94582895037579
28.3	-43.49795580055299	-91.59998383263122	-91.59937868558963	-53.63676709745553
28.4	-42.16652689496213	-85.34478147333991	-85.34411287320026	-49.85081691506873
28.5	-39.8177889110162	-94.05522327274716	-94.04733068143997	-47.71921745457189
28.6	-38.36884912031324	-87.84731948576928	-87.8531357452605	-46.83417379264758
28.7	-37.56915188624451	-91.48268171958961	-91.49080370256161	-46.67660412910716
28.8	-37.7732038071391	-95.26831107823045	-95.266027194808	-47.34915010351708
28.9	-39.14096319278229	-99.25411587688957	-99.22508230012792	-49.63289760259401
29	-41.18861229584864	-89.07071918306042	-89.06944241343663	-54.08929332153239
29.1	-42.96600966495765	-97.18464914112273	-97.18138497627046	-72.12933996588941
29.2	-42.66127504565602	-90.96950875624148	-90.95928618927731	-56.28564339512772
29.3	-40.9871878298791	-92.36765044449884	-92.35830908096476	-49.1005758897589
29.4	-39.32162019316009	-90.24689079603394	-90.24557796256916	-45.5500645709521
29.5	-38.91934265179741	-108.9598698470567	-109.0024998760836	-43.86627433834958
