angle	VV	VH	HV	HH
22.5	2.893226250181941	-140.8226351228686	-140.5607071707138	2.893224949314317
22.6	2.893194511238351	-135.3281982285955	-135.301171278996	2.893194919061278
22.7	2.893173913739372	-136.1476791142501	-136.059788783982	2.893175457581323
22.8	2.893143004826575	-133.648409936858	-133.6649295863512	2.893144761219867
22.9	2.893106563313446	-132.2842422145922	-132.2574620076437	2.893106618320411
23	2.893082195314915	-136.1060817630653	-135.8501493828224	2.893080765444585
23.1	2.893075292216654	-140.322947910025	-140.1952206203276	2.89307727155032
23.2	2.893066126628741	-133.1969764687088	-133.2489845550899	2.893067878336233
23.3	2.892977548547713	-153.2574593217475	-154.1189727082173	2.892978772215362
23.4	2.892951510168013	-146.7098451486326	-146.881228539994	2.89295205157406
23.5	2.89297011902471	-152.1861969207658	-153.6468490302329	2.8929700977841
23.6	2.892869390440134	-137.4437330977235	-137.6257837782161	2.892871369528507
23.7	2.892800706642277	-145.3437439021854	-144.8246436587613	2.892799932857877
23.8	2.892782451013203	-125.1802902866724	-125.1991522247924	2.892778114029611
23.9	2.892769711646917	-141.7581726171427	-141.4553127165086	2.892771245607975
24	2.892761480803504	-141.112731817594	-141.0440762642155	2.892760888747659
24.1	2.892649510411143	-133.2006302729446	-133.1442966281284	2.892650331904225
24.2	2.892650663054765	-149.4550534354528	-149.4948094706951	2.892651581170488
24.3	2.892633010268175	-137.3256504711104	-137.3496241071987	2.892635059485222
24.4	2.892583500186359	-135.5380730009447	-135.5183391422466	2.892584985318387
24.5	2.892583118405577	-137.0715821393745	-137.0859725552904	2.892582824202225
24.6	2.892541383824	-135.6685112060068	-135.672099857285	2.89253822493019
24.7	2.89259543596939	-146.0716856267279	-145.6355393045139	2.892594818464533
24.8	2.892559554453669	-169.3148416607814	-168.7915322676649	2.892559399171529
24.9	2.892526715669872	-133.7574253478942	-133.7044200703846	2.892526132756886
25	2.892483054139113	-137.6897810234026	-137.6266555840681	2.892482626777913
25.1	2.8924333761447	-142.4413100901189	-142.5489777134798	2.892429443016815
25.2	2.892363050424896	-161.6193471402393	-159.6630388532088	2.892362620934837
25.3	2.892302531432962	-135.5598646482149	-135.6211353140475	2.89230039220207
25.4	2.892264023092236	-131.9115615770351	-131.8679612621257	2.892263782684928
25.5	2.89226728353291	-142.0461303351835	-141.9122118066038	2.892266842202559
25.6	2.89225274654643	-142.6576008867827	-142.5621136913648	2.892253426016551
25.7	2.892271097904445	-152.8081158079715	-153.4556454851512	2.8922709667738
25.8	2.892234862210133	-163.2029215303021	-165.4589074234101	2.892236444577907
25.9	2.89223987716572	-138.8438580441728	-138.75663380123	2.892241559619556
26	2.892197111951887	-146.7361631217464	-146.5808603377558	2.892196907499486
26.1	2.892126675501461	-133.0692203618343	-133.0026117178641	2.892126565045188
26.2	2.892113771265965	-151.977806045346	-151.9086112727824	2.892112484059275
26.3	2.892109066807194	-146.2469363023485	-146.2877018974522	2.892109298766111
26.4	2.892118243981146	-154.4073678412562	-154.5294821736581	2.892118561656886
26.5	2.892108922043845	-134.1539319305732	-134.1803395232335	2.892111656070143
26.6	2.892098944383246	-144.8156914272945	-144.5795875171038	2.892098776574674
26.7	2.892087466578237	-139.0667957802174	-139.1572465780179	2.8920859598329
26.8	2.892067788396957	-143.2760858287158	-143.1629998514877	2.892067670929842
26.9	2.892011204935674	-138.9441797151007	-139.0117987315712	2.892010451861763
27	2.892015844945256	-149.1602978376822	-149.4270369583156	2.892015832226158
27.1	2.89200583882704	-128.9690339499868	-128.9324856286478	2.892002283783233
27.2	2.892052498881142	-140.6080031040023	-140.3459956157664	2.892053287694091
27.3	2.892025033086645	-136.3077959087281	-136.3736481850345	2.892027405084629
27.4	2.892071262922169	-148.5570777792403	-149.2532027309289	2.892071490777784
27.5	2.892110031113273	-147.0324712008992	-146.9136674079942	2.892111058561959
27.6	2.892002998195888	-156.603201297116	-155.2983329857626	2.892003366200991
27.7	2.891929653896974	-131.6147202923818	-131.7130300716728	2.891929650147365
27.8	2.891915692168515	-150.0754706451307	-150.4606478717718	2.891917702006177
27.9	2.89191524574578	-143.0962336099858	-143.164748995138	2.891914713737776
28	2.891963795208996	-149.6606180515934	-149.5130448882251	2.891963270655109
28.1	2.891984439874862	-156.8991213462653	-155.3746552329848	2.891985096678298
28.2	2.892033254394831	-148.5279511894979	-147.8713354855418	2.892033228510856
28.3	2.892028259172378	-142.7317312206629	-142.6292002904045	2.892029435023473
28.4	2.891997207107073	-135.5742098390908	-135.5910680244833	2.891996664647166
28.5	2.891952878013591	-143.8936279537031	-143.9922625854217	2.891952416210676
28.6	2.891881145507157	-135.3803583990149	-135.3741014233289	2.8918798531471
28.7	2.891860644199742	-140.5338097861368	-140.6950483048092	2.891860360654336
28.8	2.891874396903007	-149.0227911784373	-149.5690280261034	2.891875135793894
28.9	2.891892267144981	-141.0661161478703	-141.2004792741938	2.891892738682555
29	2.891940185012134	-145.1242360320583	-144.74285726316	2.891940087786179
29.1	2.892022422011909	-140.2803125641872	-140.1459635988207	2.892023403623108
29.2	2.892001594135388	-133.4723186157671	-133.3990868556118	2.892003060576343
29.3	2.891868205558981	-141.6402119039411	-141.7558564713095	2.891866088154718
29.4	2.891775709778851	-143.3169507417207	-143.7399974362567	2.89177669663079
29.5	2.891778741049756	-135.8769732534274	-136.0570009351832	2.891779648424497
29.6	2.891814604391182	-144.446061666445	-144.8533606106841	2.8918153709775
29.7	2.891827188685027	-148.1323691121921	-148.738634344756	2.891827917894337
29.8	2.891856816170696	-135.8965097285927	-136.3469085900564	2.891858279040305
29.9	2.891886657618311	-128.6171838887717	-128.5326027053272	2.891889714134419
30	2.89196858292744	-142.4256247165365	-140.9473467369248	2.891976930144588
30.1	2.891939025213905	-129.8551530793003	-130.0586821322857	2.891941770572898
30.2	2.891807395531325	-135.7795011160581	-135.510372870892	2.891808177645951
30.3	2.891720084018514	-145.0919471555658	-146.1051741396958	2.891720528072353
30.4	2.891691050858234	-145.2626749576933	-146.1324004159044	2.891692622214241
30.5	2.891690150721533	-147.1370732238523	-147.8229193984793	2.891690856908435
30.6	2.891694829061783	-140.4570178787133	-140.1589088684333	2.891692572257249
30.7	2.891738798083761	-146.0445238378793	-145.345418333497	2.891740234841525
