angle	VV	VH	HV	HH
9.1	-7.031531626344904	-102.2187698276843	-102.2046204920175	-6.952101945250561
9.199999999999999	-7.062406891039323	-102.1586402264184	-102.1641422990544	-6.983380657732067
9.300000000000001	-7.058174916629888	-101.1272925256195	-101.1345893365931	-6.979714618823309
9.4	-7.036614772254715	-100.3338477367429	-100.3377233029974	-6.95870765713408
9.5	-7.009997964216753	-99.56402576609415	-99.56190158391883	-6.932559189003555
9.6	-6.981961477823939	-99.07056410529522	-99.06421573695893	-6.904837514184539
9.699999999999999	-6.951863692494438	-98.60718893159834	-98.5950985776811	-6.875020281325388
9.800000000000001	-6.921976173903419	-98.21849392085106	-98.20250687166774	-6.845471987217648
9.9	-6.900718666606113	-97.73839282370577	-97.71935013568915	-6.824819138778486
10	-6.898792701328146	-97.18985495938512	-97.16998567560057	-6.823867209154479
10.1	-6.920667913376751	-96.42638230744281	-96.40644765217544	-6.846993316772916
10.2	-6.958177339197618	-95.40345199145465	-95.38287954835481	-6.885756499610174
10.3	-6.992521245647405	-94.23650185650354	-94.2127550087808	-6.92094792741813
10.4	-7.005893295993777	-93.19042615553801	-93.16568221001899	-6.934502657145377
10.5	-6.996069756520972	-92.16566007601395	-92.14061911280012	-6.924211652173737
10.6	-6.981895166805042	-91.20801191234976	-91.18364958566963	-6.909189766750538
10.7	-6.993682205914475	-90.44688187070251	-90.42584469332698	-6.920126947695314
10.8	-7.055214649099153	-89.86339391713582	-89.84732792089628	-6.981097727208001
10.9	-7.169485879773992	-89.6037188570613	-89.59577229415419	-7.095263337712588
11	-7.316566485517999	-89.69415651056804	-89.69488025292608	-7.242664374608041
11.1	-7.465587333819959	-90.040185742101	-90.04852049175105	-7.392173738096911
11.2	-7.595224228169513	-90.32942981166413	-90.33882533215342	-7.522073725789995
11.3	-7.708591476345098	-90.34435955391584	-90.34556687319467	-7.63514335786309
11.4	-7.829648794885111	-90.08236272018736	-90.07078366678259	-7.75534947939302
11.5	-7.984201289579504	-89.8421038788821	-89.81931012610636	-7.908633118679385
11.6	-8.18085752657942	-89.87604711304544	-89.84624760632386	-8.103906860194186
11.7	-8.40551498652485	-90.48773379197732	-90.45584889814921	-8.327439827148917
11.8	-8.632664147835964	-91.8186814102372	-91.78807280294572	-8.553940045140822
11.9	-8.845901029498442	-94.06623919406756	-94.04134082295906	-8.766967413326078
12	-9.051643094683122	-97.7921470942016	-97.77730211836368	-8.972676238592229
12.1	-9.273525585592076	-104.2429317166541	-104.242861289305	-9.194293717212147
